FECHA_CORTE;UUID;ANIO_EJECUCION;FECHA_REGISTRO;NOMBRE_EPS;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;COORDENADA_ESTE;COORDENADA_NORTE;TIPO_DE_SERVICIO;ZONA;VOLUMEN_M3_DISTRIBUIDO;CANTIDAD_DISTRIBUCION;VIVIENDAS_BENEFICIADAS
20240717;4950;2021;20210019;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;620817.00;9246813.00;EMERGENCIA;JOSE DE LA VEGA - JUAN VELASCO - SAN JOSE Y VILLARREAL MZ C SAN MARTIN MZ M - MOLINA ALTA;68;2;202
20240717;4951;2021;20210019;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;620817.00;9246813.00;EMERGENCIA; SECTOR A Y B DE CIUDAD DE DIOS AV. LIMA MZ C - VILLARREAL - MOLINA ALTA;68;2;230
20240717;4960;2021;20210019;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624331.00;9249623.00;EMERGENCIA;AV. UNIVERSIDAD DE LIMA, LA PAMPA, VILLARREAL - 12 DE FEBRERO MIGUEL GRAU ;34;1;290
20240717;4732;2021;20210022;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624549.00;9249837.00;EMERGENCIA;MOLINA ALTA MZ N, CALLE FEDERICO VILLARREAL;34;1;175
20240717;4733;2021;20210022;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624408.00;9249770.00;EMERGENCIA;MOLINA ALTA CALLE 12 DE FEBRERO, AV. UNIVERSIDAD DE LIMA;34;1;150
20240717;4734;2021;20210022;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624245.00;9249602.00;EMERGENCIA;MOLINA ALTA AV. UNIVERSIDAD DE LIMA, CALLE FEDERICO VILLARREAL, CALLE SIMON BOLIVAR;34;1;180
20240717;4764;2021;20210023;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624648.00;9249676.00;EMERGENCIA;MOLINA ALTA AV. UNIVERSIDAD DE LIMA, MZ N, CALLE 12 DE FEBRERO;34;1;160
20240717;4765;2021;20210023;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624760.00;9249619.00;EMERGENCIA;MOLINA ALTA MZ N, CALLE 12 DE FEBRERO, CALLE SIMON BOLIVAR, CALLE FEDERICO VILLARREAL;34;1;175
20240717;4675;2021;20210016;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624458.00;9249595.00;EMERGENCIA;AV.UNIVERSIDAD DE LIMA, CALLE SIMON BOLIVAR, CALLE FEDERICO VILLARREAL;34;1;185
20240717;4729;2021;20210022;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624519.00;9249754.00;EMERGENCIA;MOLINA ALTA CALLE 12 DE FEBRERO, CALLE SIMON BOLIVAR, CALLE FEDERICO VILLARREAL;34;1;185
20240717;4731;2021;20210022;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624481.00;9249606.00;EMERGENCIA;MOLINA ALTA CALLE YNIVERSIDAD DE LIMA, MZ M, CALLE FEDERICO VILLARREAL, MZ N;34;1;180
20240717;4620;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624773.00;9249899.00;EMERGENCIA;CALLE FEDERICO VILLARREAL;34;1;150
20240717;4621;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624297.00;9249601.00;EMERGENCIA;CALLE SIMON BOLIVAR, AV. UNIVERSIDAD DE LIMA - MOLINA ALTA;34;1;175
20240717;4622;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617730.00;9243308.00;EMERGENCIA;CALLE FLORIPONDIOS - ALTO PERU;34;1;160
20240717;4624;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624761.00;9249725.00;EMERGENCIA;AV. UNIVERSIDAD DE LIMA, MZ N, CALLE FEDERICO VILLARREAL - MOLINA ALTA ;34;1;130
20240717;4625;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624775.00;9249858.00;EMERGENCIA;CALLE FEDERICO VILLARREAL, CALLE SIMON BOLIVAR - MOLINA ALTA;34;1;120
20240717;4626;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624808.00;9249807.00;EMERGENCIA;MZ N, CALLE FEDERICO VILLARREAL, AV. UNIVERSIDAD DE LIMA - MOLINA ALTA;34;1;130
20240717;4608;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624549.00;9249632.00;EMERGENCIA;CALLE SIMON BOLIVAR, AV. FEDERICO VILLARREAL, AV. 12 DE FEBRERO -MOLINA ALTA;34;1;110
20240717;4609;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624676.00;9249688.00;EMERGENCIA;AV. 12 DE FEBRERO, MZ N, AV. UNIVERSIDAD DE LIMA - MOLINA ALTA;34;1;121
20240717;4617;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624415.00;9249596.00;EMERGENCIA;AV. UNIVERSIDAD DE LIMA, MZ N, CALLE FEDERICO VILLARREAL, CALLE 14 DE FEBRERO - MOLINA ALTA;34;1;145
20240717;4618;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624583.00;9249776.00;EMERGENCIA;CALLE 14 DE FEBRERO, CALLE MIGUEL GRAU- MOLINA ALTA;34;1;120
20240717;4619;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624741.00;9249845.00;EMERGENCIA;MZ N, CALLE FESERICO VILLARREAL - MOLINA ALTA;34;1;135
20240717;4447;2021;20210002;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624602.00;9249835.00;EMERGENCIA;CALLE SIMON BOLIVAR, CALLE FEDERICO VILLARREAL ;34;1;175
20240717;4449;2021;20210002;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624467.00;9249782.00;EMERGENCIA;MZ N, MZ M, MZ P, CALLE 12 DE FEBRERO - MOLINA ALTA;34;1;160
20240717;4539;2021;20210006;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624816.00;9249747.00;EMERGENCIA;AV. UNIVERSIDAD DE LIMA  - MOLINA ALTA ;34;1;165
20240717;4541;2021;20210006;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624689.00;9249821.00;EMERGENCIA;CALLE FESERICO VILLARREAL, CALLE UNIVERSIDAD E LIMA, CALLE 12 DE FEBRERO, CALLE MIGUEL GRAU - MOLINA ALTA;34;1;175
20240717;4542;2021;20210006;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624582.00;9249827.00;EMERGENCIA;CALLE SIMON BOLIVAR, CALLE FEDERICO VILLARREAL;34;1;195
20240717;4345;2021;20210026;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624819.00;9249748.00;EMERGENCIA;CALLE UNIVERSIDAD DE LIMA, MZ N, CALLE 12 DE FEBRERO - MOLINA ALTA;34;1;165
20240717;4346;2021;20210026;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624388.00;9249757.00;EMERGENCIA;AV. UNIVERSIDAD DE LIMA, CALLE 12 DE FEBRERO, CALLE SIMON BOLIVAR;34;1;162
20240717;4347;2021;20210026;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624798.00;9249866.00;EMERGENCIA;CALLE 12 DE FEBRERO, CALLE FEDERICO VILLARREAL;34;1;126
20240717;4376;2021;20210028;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617500.00;9243713.00;EMERGENCIA;CALLE MANUEL SEOANE C8, CALLE FLORIPONDIOS C1 Y 2;34;1;100
20240717;4445;2021;20210002;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624570.00;9249642.00;EMERGENCIA;CALLE UNIVERSIDAD DE LIMA MOLINA ALTA;34;1;155
20240717;4446;2021;20210002;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624910.00;9249806.00;EMERGENCIA;CALLE UNIVERSIDAD DE LIMA, CALLE SIMON BOLIVAR MOLINA ALTA;34;1;170
20240717;4277;2021;20210019;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624576.20;9249781.00;EMERGENCIA;MZ N, MZ C, MZ P, MZ M - MOLINA ALTA;34;1;215
20240717;4278;2021;20210019;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617673.20;9243289.10;EMERGENCIA;CALLE MANUEL SEOANE, CALLE FLORIPONDIOS ;34;1;95
20240717;4302;2021;20210023;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624347.00;9249598.00;EMERGENCIA;MOLINA ALTA CALLE UNIVERSIDAD DE LIMA, MZ A, ;34;1;175
20240717;4303;2021;20210023;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624784.00;9249862.00;EMERGENCIA;MOLINA ALTA CALLE FESERICO VILLA REAL, MZ N, MZ P;34;1;175
20240717;4338;2021;20210026;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617572.00;9243266.00;EMERGENCIA;AV. UNIVERSIDAD DE LIMA - MOLINA ALTA, CALLE MANUEL SEOANE, CALLE FLORIPONDIOS ALTO PERU - PIMENTEL;34;1;136
20240717;4343;2021;20210026;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624638.00;9249800.00;EMERGENCIA;CALLE FEDERICO VILLARREAL, MZ N, MZ C;34;1;205
20240717;4211;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624678.00;9249812.00;EMERGENCIA;AV. JNIVERSIDAD DE LIMA, AV. FESERICO VILLARREAL, MZ N - MOLINA ALTA;34;1;235
20240717;4217;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617508.00;9243806.00;EMERGENCIA;CALLE MANUEL SEOANE;34;1;132
20240717;4219;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624680.00;9249867.00;EMERGENCIA;CALLE SIMON BOLIVAR, CALLE FEDERICO VILLARREAL, CALLE MIGUEL GRAU - MOLINA ALTA;34;1;150
20240717;4221;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624622.60;9249664.90;EMERGENCIA;CALLE UNIVERSIDAD DE LIMA, CALLE FEDERICO VILLARREAL, MZ N, MZ M.;34;1;220
20240717;4248;2021;20210017;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624511.00;9249615.00;EMERGENCIA;AV. UNIVERSIDAD DE LIMA, CALLE SIMON BLIVAR, CALLE FEDERICO VILLARREAL;34;1;195
20240717;4264;2021;20210019;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617467.00;9243605.00;EMERGENCIA;CALLE MANUEL SEOANE CIADRAS 8, 9, 10;34;1;148
20240717;3930;2021;20210027;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624251.00;9249603.00;EMERGENCIA;AV. UNIVERSIDAD DE LIMA, MZ N, MZ O, CALLE VILLARREAL;34;1;133
20240717;3983;2021;20210001;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624865.00;9249656.00;EMERGENCIA;CALLE FEDERICO VILLA REAL;34;1;125
20240717;3984;2021;20210001;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624508.00;9249624.00;EMERGENCIA;CALLE FEDERICO VILLA REAL;34;1;120
20240717;4150;2021;20210011;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;613895.00;9252311.00;EMERGENCIA;PROLONGACION JORGE CHAVEZ, CALLE MIGUEL GRAU CUADRA 1 A LA 3;34;1;125
20240717;4207;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617445.10;9243589.10;EMERGENCIA;CALLE MANUEL SEOANE ;34;1;190
20240717;4210;2021;20210014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624719.00;9249709.00;EMERGENCIA;AV. UNIVERSIDD DE LIMA - MLINA ALTA;34;1;230
20240717;3246;2020;20200030;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624785.00;9249861.00;NORMAL;SECTOR LA MOLINA ALTA: CALLE VILLARREAL;34;1;132
20240717;3247;2020;20200030;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624572.00;9249778.00;NORMAL;COLINAS DE LAS BRISAS, AV. UNIVERSIDAD DE LIMA;34;1;115
20240717;3248;2020;20200030;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624621.00;9249667.00;NORMAL;AV. UNIVERSIDAD DE LIMA, CUADRAS 2 A LA 4, MZ N;34;1;126
20240717;3249;2020;20200030;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624832.00;9249761.00;NORMAL;CALLE VILLARREAL, MZ B, D, C, SECTOR MOLINA ALTA;34;1;207
20240717;3250;2020;20200030;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624372.00;9249760.00;NORMAL;CALLE 12 DE FEBRERO,CALLE MIGUEL GRAU, PJ. MIGUEL GRAU MZ N;34;1;169
20240717;3929;2021;20210027;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624442.00;9249590.00;EMERGENCIA;AV. UNIVERSIDAD DE LIMA, MZ M, MZ N, MZ J, MZ L, CALLE MIGUEL GRAU;34;1;151
20240717;3014;2020;20200017;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617574.00;9243227.00;NORMAL;CALLE FLORIPONDIOS, CALLE SANTA ROSA Y CALLE ROSALES;34;1;78
20240717;3018;2020;20200017;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617470.00;9243729.00;NORMAL;ALTO PERU CALLE MANUEL SEOANE ;34;1;40
20240717;3019;2020;20200017;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;624850.00;9249948.00;NORMAL;COLONIA DE LAS BRISAS, CALLE SIMON BOLIVAR Y CALLE VILLA REAL ;34;1;103
20240717;3108;2020;20200024;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617537.00;9243367.00;NORMAL;SECTORALTO PERU: CALLE FLORIPONDIOS, CALLE SANTA ROSA, AA.HH LAS ROCAS;34;1;98
20240717;3112;2020;20200024;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617501.00;9243878.00;NORMAL;SECTOR ALTO PERU: CALLE MANUEL SEOANECUADRAS 8, 9 Y 13 PARTE ALTA Y BAJA;34;1;96
20240717;3245;2020;20200030;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617436.00;9243571.00;NORMAL;SECTOR ALTO PERU: CALLE MANUEL SEOANE PARTE ALTA Y BAJA;34;1;118
20240717;2713;2020;20200001;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617506.00;9243763.00;NORMAL;LAS COLINAS DE LAS BRISAS CALLE MANUEL SEOANE PARTE ALTA;34;1;95
20240717;2714;2020;20200001;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617511.00;9243732.00;NORMAL;ALTO PERU CALLE MANUEL SEOANE CUADRA 11 Y 12, CALLE MANUEL SEOANE PARTE BAJA ;34;1;98
20240717;2715;2020;20200001;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617669.00;9243293.00;NORMAL;ALTO PERU CALLE FLORIPONDIOS, CALLE SANTA ROSA, AA.HH LAS ROCAS;34;1;120
20240717;2799;2020;20200006;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617507.00;9243771.00;NORMAL;ALTO PERU CALLE MANUEL SEOANE CUADRA 8,9,10,11, MANUEL SEOANE PARTE BAJA;34;1;104
20240717;2908;2020;20200010;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617507.00;9243748.00;NORMAL;CALLE MANUEL SEOANE, CALLE LOS FLORIPONDIOS;34;1;77
20240717;3013;2020;20200017;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617474.00;9243628.00;NORMAL;CALLE MANUEL SEOANE CUADRA 8;34;1;45
20240717;2307;2020;20200009;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;618457.00;9242156.00;NORMAL;AA.HH LAS ROCAS PIMENTEL;34;1;110
20240717;2373;2020;20200014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617509.00;9243721.00;NORMAL;ALTO PERU: CALLE MANUEL SEOANE CUADRAS 8, 9, 10, CALLE FLORIPONDIOS, CALLE SANTA ROSA, CALLE EL PESCADOR;34;1;120
20240717;2377;2020;20200014;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617503.00;9243719.00;NORMAL;CALLE MANUEL SEOANE, CUADRA 8,9,10;34;1;60
20240717;2471;2020;20200019;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617527.00;9243588.00;NORMAL;ALYO PERU CALLE MANUEL SEOANE CUADRA 8, CALLE LOS FLORIPONDIOS;34;1;65
20240717;2555;2020;20200024;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617465.00;9243606.00;NORMAL;ALTO PERU: CALLE MANUEL SEOANE CUADRA 8 Y 9 PARTE ALTA;34;1;65
20240717;2556;2020;20200024;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PIMENTEL;140112;617464.00;9243686.00;NORMAL;ALTO PERU CALLE MANUEL SEOANE CUADRA 8, 9, 10 PARTE BAJA;34;1;46
20240717;4457;2021;20210002;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;REQUE;140113;631618.00;9239173.00;EMERGENCIA;MZ L, SECTOR NUEVO REQUE;34;1;120
20240717;4458;2021;20210002;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;REQUE;140113;627757.00;9252483.00;EMERGENCIA;CALLE MARISCAL CASTILLA C4;34;1;138
20240717;4461;2021;20210002;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;REQUE;140113;630770.00;9240965.00;EMERGENCIA;CALLE ATAHUALPA C1 A LA 10;34;1;142
20240717;4985;2021;20210019;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;REQUE;140113;631099.00;9241179.00;EMERGENCIA;CALLE LOS LINOS MZ A LOTE 4 CALLE LAS MORAS Y LOS HELENIO SAN EUGENIO CARLOS STEIN JLO;34;1;125
20240717;4997;2021;20210019;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;REQUE;140113;631099.00;9241179.00;EMERGENCIA;ATAHUALPA CUADRA 1 A 8 Y JOSE OLAYA VILLA EL SOL;34;1;125
20240717;4340;2021;20210026;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;REQUE;140113;630719.00;9240813.00;EMERGENCIA;PROLONGACION ATAHUALPA PJ. LA ESPERANZA;34;1;142
20240717;4401;2021;20210031;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;REQUE;140113;630549.00;9241043.00;EMERGENCIA;CALLE DIEGO FERRE, CALLE MANUEL ULLOA, CALLE ATAHUALPA;34;1;165
20240717;4456;2021;20210002;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;REQUE;140113;630657.00;9240843.00;EMERGENCIA;CALLE REAL, CALLE 28 DE JULIO;34;1;130
20240717;3105;2020;20200024;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;REQUE;140113;631593.00;9239149.00;NORMAL;AA.HH AMPLIACION VILLA EL SOL: MZ E, F, G, H, MZ A1, A2, B, B1, C, C1;34;1;115
20240717;2071;2020;20200026;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;SANTA ROSA;140114;619565.00;9238921.00;NORMAL;AAHH. LAS MERCEDES, CALLE RICA AGUERO;64;1;90
20240717;4341;2021;20210026;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;PATAPO;140117;651213.00;9255105.00;EMERGENCIA;CALLE PIEDRA BLANCA CUADRAS DE LA 1 A LA 10;34;1;142
20240717;3253;2020;20200030;EPSEL S.A.;LAMBAYEQUE;CHICLAYO;POMALCA;140118;632075.00;9251379.00;NORMAL;P.J SAMAN : MZ B, C, D, E, F, G;34;1;150
20240717;2312;2020;20200009;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;633010.00;9266175.00;NORMAL;HOSPITAL, ESSALUD, COMISARIA, CALLE INGENIERIA, CALLE FRANCISCO BURGA, ;34;1;98
20240717;2378;2020;20200014;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;633111.00;9266034.00;NORMAL;ESAALUD, HOSPITAL, CALLE MIGUEL PASCO, CALLE CASIMIRO HUAMAN;34;1;90
20240717;2381;2020;20200014;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;633211.00;9266000.00;NORMAL;ESSALUD, HOSPITAL, CALLE PASCO, CALLE CASIMIRO CHUMAN;34;1;90
20240717;2383;2020;20200014;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;632987.00;9266063.00;NORMAL;AB. MIUEL PASCO, HOSPITAL, CALLE CASIMIRO CHUMAN, CALLE BUENA AVENTURA, CALLE AUGUSTO SALCEDO;34;1;92
20240717;2472;2020;20200019;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;633161.00;9265864.00;NORMAL;JITON MIGUEL PASCO CUADRA 1 Y 2, JIRON GONZALES BURGA CIADRA 1, 2, 3, JIRON MANUEL ARENAS CUADRA 7 Y 8, JIRON DEMETRIO PLAZA CUADRA 1 Y 2;34;1;241
20240717;2559;2020;20200024;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;634009.00;9265573.00;NORMAL;AV. TACNA CUADRA 3 Y 5, CALLE MIGUEL PASCO CUADRA 1, CALLE BIENA AVENTURA SIALER CIADRA 1 Y 2, ;34;1;99
20240717;2561;2020;20200024;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;633433.00;9265921.00;NORMAL;AV. TACNA , HOSPITAL FERREÑAFE, CALLE GONZALES BURGA CUADRA 1, 2, 3, 4, CALLE DEMETRIO PLAZA CUADRA 1;34;1;162
20240717;3885;2021;20210025;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;633471.30;9266004.40;EMERGENCIA;CALLE TACNA, FRANCISCO GONZÁLEZ BURGA . FERREÑAFE;34;1;90
20240717;3896;2021;20210025;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;633753.50;9265165.60;EMERGENCIA;CALLE SAN PEDRO, CALLE INGENIERÍA, CALLE RAMIRO PRIALE - FERREÑAFE;34;1;110
20240717;3968;2020;20200031;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;647436.00;9283172.00;EMERGENCIA;JOSE OLAYA, SAN JUAN, LOS MANGOS, LOS CLAVELES, LA PAZ Y CONSTITUCIÓN;34;1;108
20240717;4241;2021;20210017;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;FERRE+æAFE;140201;633860.00;9265639.00;EMERGENCIA;HOSPITAL ESSALUD,CALLE 1E DE DICIEMBRE;34;1;110
20240717;3919;2021;20210027;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;PITIPO;140205;648931.00;9283172.00;EMERGENCIA;CALLE JOSE OLAYA MZA, CALLE SAN JUAN MZL, CALLE LOS MANGOS MZI, CALLE LOS CLAVELES MZ O, CALLE INDEPENDENCIA MZ J, CALLE LA PAZ MZM, CALLE LA CONSTRUCCION MZ L;34;1;108
20240717;3920;2021;20210027;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;PITIPO;140205;649088.00;9283137.00;EMERGENCIA;CALLE REAL, AAHH LA BALSA, PROLONGACION REAL, COMISARIA, LA PAMPA;34;1;120
20240717;3921;2021;20210027;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;PITIPO;140205;649089.00;9282899.00;EMERGENCIA;CALLE LA CONSTRUCCION, CALLE CONTRUCCION MZ L, LA BALSA;34;1;127
20240717;4123;2021;20210011;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;PITIPO;140205;649188.00;9282974.00;EMERGENCIA;C.P BATAN GRANDE CALLE EL PROGRESO, CALLE LOS JARDINES, CALLE GALPON, CALLE LOS ROBLES, CALLE LA CONSTRUCCION;34;1;218
20240717;2317;2020;20200009;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;PUEBLO NUEVO;140206;633086.00;9265968.00;NORMAL;CALLE MIGUEL PASCO, CALLE CASIMIRO CHUMAN, CALLE AUGUSTO SALCEDO, CALLE BUENA AVENTURA SOLER, ESSALUD;34;1;95
20240717;2379;2020;20200014;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;PUEBLO NUEVO;140206;633293.00;9265700.00;NORMAL;COMISARIA, CALLE AUGUSTO B. LEGUIA, CALLE BUEBA AVENTURA, CALLE AUGUSTO SALCEDO;34;1;87
20240717;2382;2020;20200014;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;PUEBLO NUEVO;140206;632845.00;9265875.00;NORMAL;COMISARIA, CALLE AUGUSTO B. LEGUIA, CALLE FRANCISCO GONZALES BURGA, CALLE AUGUSTO SALCEDO;34;1;95
20240717;2560;2020;20200024;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;PUEBLO NUEVO;140206;632929.00;9265799.00;NORMAL;AV. TACNA CUADRA 5, CALLE MIGUEL PASCO CUADRA 1 Y 2, CALLE BUENA AVENTURA SOLIER CUADRA 1 Y 2, AV. AUGUSTO B LEGUIA CUADRA 1 Y 2;34;1;127
20240717;2642;2020;20200029;EPSEL S.A.;LAMBAYEQUE;FERRE+æAFE;PUEBLO NUEVO;140206;633237.00;9266114.00;NORMAL;CALLE GONZALES BURGA CUADRA 1, 2, 3, 4, AV. DEMETRIO PLAZA CUADRA 1 Y2;34;1;178
20240717;3937;2021;20210028;EPSEL S.A.;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;628393.00;9289394.20;EMERGENCIA;CALLE REAL - PACORA;34;1;125
20240717;4077;2021;20210008;EPSEL S.A.;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;619738.00;9259024.00;EMERGENCIA;CALLE ANDRES AVELINO CACERES;34;1;125
20240717;4078;2021;20210008;EPSEL S.A.;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;619808.00;9259078.00;EMERGENCIA;PJ. SAN MARTIN NUEVO MOCCE ;34;1;125
